type,x,y,geom
Other Theft,490893,5459006,0101000020E6100000321D2FA803C85EC09FF2A08D51A44840
Other Theft,490893,5459006,0101000020E6100000321D2FA803C85EC09FF2A08D51A44840
Other Theft,490893,5459006,0101000020E6100000321D2FA803C85EC09FF2A08D51A44840
Other Theft,490893,5459006,0101000020E6100000321D2FA803C85EC09FF2A08D51A44840
Other Theft,490893,5459006,0101000020E6100000321D2FA803C85EC09FF2A08D51A44840
Other Theft,490894,5459006,0101000020E61000007DF8826E03C85EC002F2C08D51A44840
Other Theft,490894,5459005,0101000020E610000012846A6E03C85EC09D014C4251A44840
Other Theft,490894,5459005,0101000020E610000012846A6E03C85EC09D014C4251A44840
Other Theft,490894,5459005,0101000020E610000012846A6E03C85EC09D014C4251A44840
Other Theft,490894,5459005,0101000020E610000012846A6E03C85EC09D014C4251A44840
Other Theft,490894,5459005,0101000020E610000012846A6E03C85EC09D014C4251A44840
Other Theft,490894,5459005,0101000020E610000012846A6E03C85EC09D014C4251A44840
Other Theft,490894,5459005,0101000020E610000012846A6E03C85EC09D014C4251A44840
Other Theft,490894,5459005,0101000020E610000012846A6E03C85EC09D014C4251A44840
Other Theft,490894,5459005,0101000020E610000012846A6E03C85EC09D014C4251A44840
Other Theft,490895,5459005,0101000020E61000000D60BE3403C85EC019006C4251A44840
Other Theft,490896,5459005,0101000020E6100000063C12FB02C85EC0AEFD8B4251A44840
Other Theft,490897,5459005,0101000020E6100000FF1766C102C85EC05EFAAB4251A44840
Other Theft,490897,5459005,0101000020E6100000FF1766C102C85EC05EFAAB4251A44840
Other Theft,490897,5459005,0101000020E6100000FF1766C102C85EC05EFAAB4251A44840
Other Theft,490897,5459004,0101000020E6100000A4A54DC102C85EC0F40937F750A44840
Other Theft,490897,5459004,0101000020E6100000A4A54DC102C85EC0F40937F750A44840
Other Theft,490897,5459004,0101000020E6100000A4A54DC102C85EC0F40937F750A44840
Other Theft,490897,5459004,0101000020E6100000A4A54DC102C85EC0F40937F750A44840
Other Theft,490897,5459004,0101000020E6100000A4A54DC102C85EC0F40937F750A44840
Other Theft,490897,5459004,0101000020E6100000A4A54DC102C85EC0F40937F750A44840
Other Theft,490897,5459004,0101000020E6100000A4A54DC102C85EC0F40937F750A44840
Other Theft,490897,5459003,0101000020E6100000493335C102C85EC08A19C2AB50A44840
Other Theft,490897,5459003,0101000020E6100000493335C102C85EC08A19C2AB50A44840
Other Theft,490902,5459002,0101000020E61000000F17C0A001C85EC0030BED6050A44840
Other Theft,490905,5459002,0101000020E610000018B1BBF300C85EC027EE4C6150A44840
Other Theft,490905,5459002,0101000020E610000018B1BBF300C85EC027EE4C6150A44840
Other Theft,490905,5459002,0101000020E610000018B1BBF300C85EC027EE4C6150A44840
Other Theft,490905,5459002,0101000020E610000018B1BBF300C85EC027EE4C6150A44840
Other Theft,490906,5459001,0101000020E6100000F222F7B900C85EC045F2F71550A44840
Other Theft,490906,5459001,0101000020E6100000F222F7B900C85EC045F2F71550A44840
Other Theft,490906,5459001,0101000020E6100000F222F7B900C85EC045F2F71550A44840
Other Theft,490906,5459001,0101000020E6100000F222F7B900C85EC045F2F71550A44840
Other Theft,490908,5459001,0101000020E610000053E09E4600C85EC0BCD8371650A44840
Other Theft,490909,5459001,0101000020E610000001BFF20C00C85EC09DCA571650A44840
Other Theft,490909,5459000,0101000020E6100000EA54DA0C00C85EC026DAE2CA4FA44840
Other Theft,490909,5459000,0101000020E6100000EA54DA0C00C85EC026DAE2CA4FA44840
Other Theft,490909,5459000,0101000020E6100000EA54DA0C00C85EC026DAE2CA4FA44840
Other Theft,490909,5459000,0101000020E6100000EA54DA0C00C85EC026DAE2CA4FA44840
Other Theft,490909,5459000,0101000020E6100000EA54DA0C00C85EC026DAE2CA4FA44840
Other Theft,490909,5459000,0101000020E6100000EA54DA0C00C85EC026DAE2CA4FA44840
Other Theft,490909,5459000,0101000020E6100000EA54DA0C00C85EC026DAE2CA4FA44840
Other Theft,490909,5459000,0101000020E6100000EA54DA0C00C85EC026DAE2CA4FA44840
Other Theft,490909,5459000,0101000020E6100000EA54DA0C00C85EC026DAE2CA4FA44840
Other Theft,490910,5458999,0101000020E6100000E1CA15D3FFC75EC0A3DA8D7F4FA44840
Other Theft,490910,5458999,0101000020E6100000E1CA15D3FFC75EC0A3DA8D7F4FA44840
Other Theft,490912,5458999,0101000020E6100000FC8ABD5FFFC75EC0E4B9CD7F4FA44840
Other Theft,490917,5458999,0101000020E61000002FEB603FFEC75EC049586D804FA44840
Other Theft,490917,5458999,0101000020E61000002FEB603FFEC75EC049586D804FA44840
Other Theft,490918,5458999,0101000020E610000036CBB405FEC75EC010428D804FA44840
Other Theft,490918,5458999,0101000020E610000036CBB405FEC75EC010428D804FA44840
Other Theft,490920,5458999,0101000020E6100000438B5C92FDC75EC0ED12CD804FA44840
Other Theft,490920,5458999,0101000020E6100000438B5C92FDC75EC0ED12CD804FA44840
Other Theft,490920,5458999,0101000020E6100000438B5C92FDC75EC0ED12CD804FA44840
Other Theft,490921,5458999,0101000020E6100000486BB058FDC75EC003FAEC804FA44840
Other Theft,490921,5458999,0101000020E6100000486BB058FDC75EC003FAEC804FA44840
Other Theft,490923,5458999,0101000020E6100000512B58E5FCC75EC079C52C814FA44840
Other Theft,490923,5458999,0101000020E6100000512B58E5FCC75EC079C52C814FA44840
Other Theft,490923,5458999,0101000020E6100000512B58E5FCC75EC079C52C814FA44840
Other Theft,490923,5458999,0101000020E6100000512B58E5FCC75EC079C52C814FA44840
Other Theft,490924,5458999,0101000020E6100000530BACABFCC75EC0DBA94C814FA44840
Other Theft,490925,5458999,0101000020E610000055EBFF71FCC75EC0588D6C814FA44840
Other Theft,490931,5458999,0101000020E6100000522BF717FBC75EC05CCF2B824FA44840
Other Theft,490931,5458999,0101000020E6100000522BF717FBC75EC05CCF2B824FA44840
Other Theft,490931,5458999,0101000020E6100000522BF717FBC75EC05CCF2B824FA44840
Other Theft,490931,5458999,0101000020E6100000522BF717FBC75EC05CCF2B824FA44840
Other Theft,490931,5458999,0101000020E6100000522BF717FBC75EC05CCF2B824FA44840
Other Theft,490931,5458999,0101000020E6100000522BF717FBC75EC05CCF2B824FA44840
Other Theft,490932,5458999,0101000020E61000004F0B4BDEFAC75EC08BAC4B824FA44840
Other Theft,490932,5458999,0101000020E61000004F0B4BDEFAC75EC08BAC4B824FA44840
Other Theft,490932,5458999,0101000020E61000004F0B4BDEFAC75EC08BAC4B824FA44840
Other Theft,490932,5458999,0101000020E61000004F0B4BDEFAC75EC08BAC4B824FA44840
Other Theft,490933,5458999,0101000020E61000004BEB9EA4FAC75EC0D5886B824FA44840
Other Theft,490933,5458999,0101000020E61000004BEB9EA4FAC75EC0D5886B824FA44840
Other Theft,490933,5458999,0101000020E61000004BEB9EA4FAC75EC0D5886B824FA44840
Other Theft,490933,5458999,0101000020E61000004BEB9EA4FAC75EC0D5886B824FA44840
Other Theft,490933,5458999,0101000020E61000004BEB9EA4FAC75EC0D5886B824FA44840
Other Theft,490936,5458999,0101000020E61000003A8B9AF7F9C75EC04C18CB824FA44840
Other Theft,490936,5458999,0101000020E61000003A8B9AF7F9C75EC04C18CB824FA44840
Other Theft,490936,5458999,0101000020E61000003A8B9AF7F9C75EC04C18CB824FA44840
Other Theft,490936,5458999,0101000020E61000003A8B9AF7F9C75EC04C18CB824FA44840
Other Theft,490937,5458999,0101000020E6100000316BEEBDF9C75EC0FDF0EA824FA44840
Other Theft,490937,5458999,0101000020E6100000316BEEBDF9C75EC0FDF0EA824FA44840
Other Theft,490937,5458999,0101000020E6100000316BEEBDF9C75EC0FDF0EA824FA44840
Other Theft,490937,5458999,0101000020E6100000316BEEBDF9C75EC0FDF0EA824FA44840
Other Theft,490939,5458999,0101000020E6100000212B964AF9C75EC0AB9F2A834FA44840
Other Theft,490941,5458999,0101000020E61000000CEB3DD7F8C75EC0C14A6A834FA44840
Other Theft,490943,5458999,0101000020E6100000F5AAE563F8C75EC03CF2A9834FA44840
Other Theft,490943,5458999,0101000020E6100000F5AAE563F8C75EC03CF2A9834FA44840
Other Theft,490944,5458999,0101000020E6100000E98A392AF8C75EC0A2C4C9834FA44840
Other Theft,490944,5458999,0101000020E6100000E98A392AF8C75EC0A2C4C9834FA44840
Other Theft,490944,5458998,0101000020E6100000E238212AF8C75EC00ED454384FA44840
Other Theft,490948,5458998,0101000020E610000067BB7043F7C75EC09F14D4384FA44840
Other Theft,490948,5458998,0101000020E610000067BB7043F7C75EC09F14D4384FA44840
Other Theft,490948,5458998,0101000020E610000067BB7043F7C75EC09F14D4384FA44840
Other Theft,490948,5458998,0101000020E610000067BB7043F7C75EC09F14D4384FA44840
Other Theft,490948,5458998,0101000020E610000067BB7043F7C75EC09F14D4384FA44840
Other Theft,490948,5458998,0101000020E610000067BB7043F7C75EC09F14D4384FA44840
Other Theft,490948,5458998,0101000020E610000067BB7043F7C75EC09F14D4384FA44840
Other Theft,490948,5458998,0101000020E610000067BB7043F7C75EC09F14D4384FA44840
Other Theft,490949,5458998,0101000020E6100000069CC409F7C75EC084E2F3384FA44840
Other Theft,490949,5458998,0101000020E6100000069CC409F7C75EC084E2F3384FA44840
Other Theft,490949,5458998,0101000020E6100000069CC409F7C75EC084E2F3384FA44840
Other Theft,490949,5458998,0101000020E6100000069CC409F7C75EC084E2F3384FA44840
Other Theft,490949,5458998,0101000020E6100000069CC409F7C75EC084E2F3384FA44840
Other Theft,490949,5458998,0101000020E6100000069CC409F7C75EC084E2F3384FA44840
Other Theft,490949,5458998,0101000020E6100000069CC409F7C75EC084E2F3384FA44840
Other Theft,490949,5458998,0101000020E6100000069CC409F7C75EC084E2F3384FA44840
Other Theft,490949,5458998,0101000020E6100000069CC409F7C75EC084E2F3384FA44840
Other Theft,490950,5458998,0101000020E6100000A47C18D0F6C75EC083AF13394FA44840
Other Theft,490950,5458998,0101000020E6100000A47C18D0F6C75EC083AF13394FA44840
Other Theft,490950,5458998,0101000020E6100000A47C18D0F6C75EC083AF13394FA44840
Other Theft,490950,5458998,0101000020E6100000A47C18D0F6C75EC083AF13394FA44840
Other Theft,490950,5458998,0101000020E6100000A47C18D0F6C75EC083AF13394FA44840
Other Theft,490950,5458998,0101000020E6100000A47C18D0F6C75EC083AF13394FA44840
Other Theft,490950,5458998,0101000020E6100000A47C18D0F6C75EC083AF13394FA44840
Other Theft,490950,5458998,0101000020E6100000A47C18D0F6C75EC083AF13394FA44840
Other Theft,490950,5458998,0101000020E6100000A47C18D0F6C75EC083AF13394FA44840
Other Theft,490950,5458998,0101000020E6100000A47C18D0F6C75EC083AF13394FA44840
Other Theft,490950,5458998,0101000020E6100000A47C18D0F6C75EC083AF13394FA44840
Other Theft,490950,5458998,0101000020E6100000A47C18D0F6C75EC083AF13394FA44840
Other Theft,490950,5458998,0101000020E6100000A47C18D0F6C75EC083AF13394FA44840
Other Theft,490950,5458998,0101000020E6100000A47C18D0F6C75EC083AF13394FA44840
Other Theft,490950,5458998,0101000020E6100000A47C18D0F6C75EC083AF13394FA44840
Other Theft,490950,5458998,0101000020E6100000A47C18D0F6C75EC083AF13394FA44840
Other Theft,490950,5458998,0101000020E6100000A47C18D0F6C75EC083AF13394FA44840
Other Theft,490950,5458998,0101000020E6100000A47C18D0F6C75EC083AF13394FA44840
Other Theft,490950,5458998,0101000020E6100000A47C18D0F6C75EC083AF13394FA44840
Other Theft,490950,5458998,0101000020E6100000A47C18D0F6C75EC083AF13394FA44840
Other Theft,490951,5458998,0101000020E6100000425D6C96F6C75EC09B7B33394FA44840
Other Theft,490951,5458998,0101000020E6100000425D6C96F6C75EC09B7B33394FA44840
Other Theft,490951,5458998,0101000020E6100000425D6C96F6C75EC09B7B33394FA44840
Other Theft,490951,5458998,0101000020E6100000425D6C96F6C75EC09B7B33394FA44840
Other Theft,490951,5458998,0101000020E6100000425D6C96F6C75EC09B7B33394FA44840
Other Theft,490952,5458998,0101000020E6100000DE3DC05CF6C75EC0CC4653394FA44840
Other Theft,490952,5458998,0101000020E6100000DE3DC05CF6C75EC0CC4653394FA44840
Other Theft,490952,5458998,0101000020E6100000DE3DC05CF6C75EC0CC4653394FA44840
Other Theft,490952,5458998,0101000020E6100000DE3DC05CF6C75EC0CC4653394FA44840
Other Theft,490952,5458997,0101000020E610000059F1A75CF6C75EC02F56DEED4EA44840
Other Theft,490952,5458997,0101000020E610000059F1A75CF6C75EC02F56DEED4EA44840
Other Theft,490953,5458997,0101000020E6100000A5D2FB22F6C75EC07B20FEED4EA44840
Other Theft,490954,5458997,0101000020E6100000F0B34FE9F5C75EC0E0E91DEE4EA44840
Other Theft,490955,5458997,0101000020E61000003A95A3AFF5C75EC05FB23DEE4EA44840
Other Theft,490955,5458997,0101000020E61000003A95A3AFF5C75EC05FB23DEE4EA44840
Other Theft,490955,5458997,0101000020E61000003A95A3AFF5C75EC05FB23DEE4EA44840
Other Theft,490955,5458997,0101000020E61000003A95A3AFF5C75EC05FB23DEE4EA44840
Other Theft,490955,5458997,0101000020E61000003A95A3AFF5C75EC05FB23DEE4EA44840
Other Theft,490955,5458997,0101000020E61000003A95A3AFF5C75EC05FB23DEE4EA44840
Other Theft,490955,5458997,0101000020E61000003A95A3AFF5C75EC05FB23DEE4EA44840
Other Theft,490957,5458997,0101000020E6100000CD574B3CF5C75EC0A8407DEE4EA44840
Other Theft,490959,5458997,0101000020E61000005D1AF3C8F4C75EC058CBBCEE4EA44840
Other Theft,490961,5458997,0101000020E6100000E9DC9A55F4C75EC07252FCEE4EA44840
Other Theft,490961,5458997,0101000020E6100000E9DC9A55F4C75EC07252FCEE4EA44840
Other Theft,490961,5458997,0101000020E6100000E9DC9A55F4C75EC07252FCEE4EA44840
Other Theft,490961,5458997,0101000020E6100000E9DC9A55F4C75EC07252FCEE4EA44840
Other Theft,490961,5458997,0101000020E6100000E9DC9A55F4C75EC07252FCEE4EA44840
Other Theft,490961,5458997,0101000020E6100000E9DC9A55F4C75EC07252FCEE4EA44840
Other Theft,490961,5458997,0101000020E6100000E9DC9A55F4C75EC07252FCEE4EA44840
Other Theft,490961,5458997,0101000020E6100000E9DC9A55F4C75EC07252FCEE4EA44840
Other Theft,490962,5458997,0101000020E61000002DBEEE1BF4C75EC0A3141CEF4EA44840
Other Theft,490962,5458997,0101000020E61000002DBEEE1BF4C75EC0A3141CEF4EA44840
Other Theft,490962,5458997,0101000020E61000002DBEEE1BF4C75EC0A3141CEF4EA44840
Other Theft,490962,5458997,0101000020E61000002DBEEE1BF4C75EC0A3141CEF4EA44840
Other Theft,490962,5458997,0101000020E61000002DBEEE1BF4C75EC0A3141CEF4EA44840
Other Theft,490962,5458997,0101000020E61000002DBEEE1BF4C75EC0A3141CEF4EA44840
Other Theft,490964,5458997,0101000020E6100000B38096A8F3C75EC056965BEF4EA44840
Other Theft,490966,5458997,0101000020E610000038433E35F3C75EC06E149BEF4EA44840
Other Theft,490968,5458997,0101000020E6100000B805E6C1F2C75EC0EE8EDAEF4EA44840
Other Theft,490968,5458997,0101000020E6100000B805E6C1F2C75EC0EE8EDAEF4EA44840
Other Theft,490968,5458997,0101000020E6100000B805E6C1F2C75EC0EE8EDAEF4EA44840
Other Theft,490969,5458997,0101000020E6100000F8E63988F2C75EC0D44AFAEF4EA44840
Other Theft,490969,5458997,0101000020E6100000F8E63988F2C75EC0D44AFAEF4EA44840
Other Theft,490969,5458997,0101000020E6100000F8E63988F2C75EC0D44AFAEF4EA44840
Other Theft,490969,5458997,0101000020E6100000F8E63988F2C75EC0D44AFAEF4EA44840
Other Theft,490969,5458997,0101000020E6100000F8E63988F2C75EC0D44AFAEF4EA44840
Other Theft,490973,5458997,0101000020E6100000EC6B89A1F1C75EC0703179F04EA44840
Other Theft,490973,5458997,0101000020E6100000EC6B89A1F1C75EC0703179F04EA44840
Other Theft,490973,5458997,0101000020E6100000EC6B89A1F1C75EC0703179F04EA44840
Other Theft,490975,5458997,0101000020E6100000632E312EF1C75EC0589FB8F04EA44840
Other Theft,490977,5458997,0101000020E6100000D4F0D8BAF0C75EC0A809F8F04EA44840
Other Theft,490977,5458997,0101000020E6100000D4F0D8BAF0C75EC0A809F8F04EA44840
Other Theft,490977,5458997,0101000020E6100000D4F0D8BAF0C75EC0A809F8F04EA44840
Other Theft,490977,5458997,0101000020E6100000D4F0D8BAF0C75EC0A809F8F04EA44840
Other Theft,490978,5458997,0101000020E61000000CD22C81F0C75EC076BD17F14EA44840
Other Theft,490978,5458997,0101000020E61000000CD22C81F0C75EC076BD17F14EA44840
Other Theft,490978,5458997,0101000020E61000000CD22C81F0C75EC076BD17F14EA44840
Other Theft,490978,5458997,0101000020E61000000CD22C81F0C75EC076BD17F14EA44840
Other Theft,490978,5458997,0101000020E61000000CD22C81F0C75EC076BD17F14EA44840
Other Theft,490978,5458997,0101000020E61000000CD22C81F0C75EC076BD17F14EA44840
Other Theft,490978,5458997,0101000020E61000000CD22C81F0C75EC076BD17F14EA44840
Other Theft,490978,5458997,0101000020E61000000CD22C81F0C75EC076BD17F14EA44840
Other Theft,490978,5458997,0101000020E61000000CD22C81F0C75EC076BD17F14EA44840
Other Theft,490978,5458997,0101000020E61000000CD22C81F0C75EC076BD17F14EA44840
Other Theft,490978,5458997,0101000020E61000000CD22C81F0C75EC076BD17F14EA44840
Other Theft,490981,5458997,0101000020E6100000AF7528D4EFC75EC07BD376F14EA44840
Other Theft,490981,5458997,0101000020E6100000AF7528D4EFC75EC07BD376F14EA44840
Other Theft,490981,5458997,0101000020E6100000AF7528D4EFC75EC07BD376F14EA44840
Other Theft,490981,5458997,0101000020E6100000AF7528D4EFC75EC07BD376F14EA44840
Other Theft,490981,5458997,0101000020E6100000AF7528D4EFC75EC07BD376F14EA44840
Other Theft,490982,5458997,0101000020E6100000E5567C9AEFC75EC0B08396F14EA44840
Other Theft,490983,5458997,0101000020E61000001938D060EFC75EC0FE32B6F14EA44840
Other Theft,490983,5458997,0101000020E61000001938D060EFC75EC0FE32B6F14EA44840
Other Theft,490983,5458997,0101000020E61000001938D060EFC75EC0FE32B6F14EA44840
Other Theft,490983,5458997,0101000020E61000001938D060EFC75EC0FE32B6F14EA44840
Other Theft,490984,5458996,0101000020E6100000C8E20B27EFC75EC0B5F060A64EA44840
Other Theft,490985,5458996,0101000020E6100000AAC45FEDEEC75EC0379E80A64EA44840
Other Theft,490985,5458996,0101000020E6100000AAC45FEDEEC75EC0379E80A64EA44840
Other Theft,490990,5458996,0101000020E61000000C2E03CDEDC75EC03FF41EA74EA44840
Other Theft,490990,5458996,0101000020E61000000C2E03CDEDC75EC03FF41EA74EA44840
Other Theft,490990,5458996,0101000020E61000000C2E03CDEDC75EC03FF41EA74EA44840
Other Theft,490991,5458996,0101000020E6100000EA0F5793EDC75EC05D9C3EA74EA44840
Other Theft,490992,5458996,0101000020E6100000C6F1AA59EDC75EC091435EA74EA44840
Other Theft,490992,5458996,0101000020E6100000C6F1AA59EDC75EC091435EA74EA44840
Other Theft,490993,5458996,0101000020E6100000A3D3FE1FEDC75EC0E1E97DA74EA44840
Other Theft,490993,5458996,0101000020E6100000A3D3FE1FEDC75EC0E1E97DA74EA44840
Other Theft,490999,5458996,0101000020E6100000BB1EF6C5EBC75EC0DABC3BA84EA44840
Other Theft,490999,5458996,0101000020E6100000BB1EF6C5EBC75EC0DABC3BA84EA44840
Other Theft,490999,5458996,0101000020E6100000BB1EF6C5EBC75EC0DABC3BA84EA44840
Other Theft,490999,5458996,0101000020E6100000BB1EF6C5EBC75EC0DABC3BA84EA44840
Other Theft,491001,5458996,0101000020E610000068E29D52EBC75EC0FAFB7AA84EA44840
Other Theft,491001,5458996,0101000020E610000068E29D52EBC75EC0FAFB7AA84EA44840
Other Theft,491001,5458996,0101000020E610000068E29D52EBC75EC0FAFB7AA84EA44840
Other Theft,491001,5458996,0101000020E610000068E29D52EBC75EC0FAFB7AA84EA44840
Other Theft,491002,5458996,0101000020E61000003DC4F118EBC75EC0309A9AA84EA44840
Other Theft,491002,5458996,0101000020E61000003DC4F118EBC75EC0309A9AA84EA44840
Other Theft,491003,5458996,0101000020E610000010A645DFEAC75EC08137BAA84EA44840
Other Theft,491003,5458996,0101000020E610000010A645DFEAC75EC08137BAA84EA44840
Other Theft,491003,5458996,0101000020E610000010A645DFEAC75EC08137BAA84EA44840
Other Theft,491008,5458996,0101000020E61000002A0FE9BEE9C75EC0963C58A94EA44840
Other Theft,491008,5458996,0101000020E61000002A0FE9BEE9C75EC0963C58A94EA44840
Other Theft,491009,5458996,0101000020E6100000FAF03C85E9C75EC082D477A94EA44840
Other Theft,491009,5458996,0101000020E6100000FAF03C85E9C75EC082D477A94EA44840
Other Theft,491009,5458996,0101000020E6100000FAF03C85E9C75EC082D477A94EA44840
Other Theft,491009,5458996,0101000020E6100000FAF03C85E9C75EC082D477A94EA44840
Other Theft,491009,5458996,0101000020E6100000FAF03C85E9C75EC082D477A94EA44840
